iter	Passed	Remaining
1714	6058	8072
1715	6063	8070
1716	6066	8066
1717	6076	8071
1718	6081	8069
1719	6086	8067
1720	6102	8080
1721	6108	8081
1722	6117	8084
1723	6129	8092
1724	6133	8089
1725	6138	8088
1726	6145	8087
1727	6155	8093
1728	6160	8091
1729	6164	8088
1730	6167	8083
1731	6171	8081
1732	6176	8079
1733	6180	8076
1734	6183	8072
1735	6186	8067
1736	6190	8065
1737	6196	8064
1738	6206	8069
1739	6213	8069
1740	6219	8070
1741	6225	8069
1742	6229	8066
1743	6234	8064
1744	6239	8063
1745	6245	8062
1746	6249	8060
1747	6254	8057
1748	6258	8054
1749	6262	8052
1750	6273	8057
1751	6282	8061
1752	6291	8064
1753	6308	8077
1754	6325	8091
1755	6333	8094
1756	6339	8093
1757	6344	8091
1758	6349	8089
1759	6355	8088
1760	6361	8088
1761	6365	8085
1762	6373	8087
1763	6378	8084
1764	6381	8081
1765	6386	8078
1766	6388	8073
1767	6392	8069
1768	6395	8065
1769	6397	8060
1770	6400	8056
1771	6403	8051
1772	6406	8046
1773	6409	8042
1774	6412	8038
1775	6416	8035
1776	6424	8037
1777	6429	8035
1778	6432	8030
1779	6435	8025
1780	6439	8022
1781	6445	8022
1782	6450	8020
1783	6456	8019
1784	6459	8015
1785	6463	8012
1786	6467	8008
1787	6471	8005
1788	6473	8000
1789	6476	7996
1790	6478	7991
1791	6481	7985
1792	6487	7985
1793	6490	7981
1794	6493	7977
1795	6496	7972
1796	6499	7967
1797	6502	7963
1798	6506	7959
1799	6509	7956
1800	6512	7951
1801	6516	7949
1802	6519	7944
1803	6529	7948
1804	6533	7945
1805	6538	7943
1806	6545	7943
1807	6551	7943
1808	6558	7943
1809	6562	7940
1810	6565	7936
1811	6572	7935
1812	6580	7937
1813	6583	7933
1814	6585	7928
1815	6588	7923
1816	6590	7918
1817	6593	7913
1818	6596	7909
1819	6601	7907
1820	6606	7905
1821	6610	7902
1822	6615	7900
1823	6619	7897
1824	6630	7901
1825	6636	7901
1826	6640	7898
1827	6644	7895
1828	6648	7892
1829	6652	7888
1830	6655	7883
1831	6661	7882
1832	6665	7880
1833	6669	7876
1834	6673	7873
1835	6682	7875
1836	6688	7875
1837	6698	7879
1838	6705	7880
1839	6727	7897
1840	6757	7924
1841	6766	7927
1842	6775	7930
1843	6787	7935
1844	6799	7942
1845	6809	7946
1846	6818	7948
1847	6826	7949
1848	6835	7951
1849	6841	7951
1850	6854	7957
1851	6862	7958
1852	6879	7970
1853	6890	7975
1854	6916	7997
1855	7058	8153
1856	7227	8341
1857	7239	8346
1858	7255	8356
1859	7270	8364
1860	7282	8370
1861	7287	8368
1862	7292	8365
1863	7298	8363
1864	7303	8360
1865	7309	8359
1866	7313	8355
1867	7316	8350
1868	7320	8346
1869	7323	8341
1870	7327	8337
1871	7332	8335
1872	7336	8331
1873	7340	8327
1874	7344	8324
1875	7349	8321
1876	7353	8317
1877	7357	8312
1878	7360	8308
1879	7364	8304
1880	7369	8301
1881	7373	8297
1882	7376	8293
1883	7381	8289
1884	7385	8286
1885	7390	8283
1886	7394	8280
1887	7399	8276
1888	7403	8273
1889	7406	8269
1890	7411	8265
1891	7415	8262
1892	7420	8259
1893	7423	8254
1894	7427	8250
1895	7431	8247
1896	7435	8242
1897	7439	8239
1898	7443	8235
1899	7447	8231
1900	7451	8227
1901	7456	8225
1902	7460	8221
1903	7464	8216
1904	7466	8211
1905	7469	8206
1906	7473	8202
1907	7477	8198
1908	7483	8196
1909	7487	8192
1910	7490	8188
1911	7495	8185
1912	7501	8183
1913	7515	8191
1914	7520	8187
1915	7523	8182
1916	7528	8180
1917	7534	8179
1918	7540	8176
1919	7545	8174
1920	7549	8170
1921	7553	8166
1922	7556	8161
1923	7560	8158
1924	7564	8154
1925	7568	8150
1926	7573	8146
1927	7576	8142
1928	7580	8138
1929	7585	8135
1930	7590	8132
1931	7594	8128
1932	7598	8125
1933	7601	8120
1934	7604	8115
1935	7607	8110
1936	7611	8106
1937	7617	8104
1938	7633	8113
1939	7645	8118
1940	7652	8118
1941	7659	8117
1942	7663	8113
1943	7667	8109
1944	7670	8104
1945	7674	8100
1946	7678	8096
1947	7681	8091
1948	7685	8087
1949	7690	8084
1950	7707	8094
1951	7713	8092
1952	7716	8087
1953	7719	8082
1954	7725	8081
1955	7732	8080
1956	7735	8075
1957	7738	8070
1958	7741	8065
1959	7745	8061
1960	7749	8057
1961	7753	8053
1962	7757	8049
1963	7760	8045
1964	7763	8040
1965	7766	8035
1966	7776	8037
1967	7783	8036
1968	7787	8032
1969	7792	8029
1970	7797	8026
1971	7801	8022
1972	7804	8018
1973	7807	8013
1974	7811	8009
1975	7814	8004
1976	7818	7999
1977	7821	7995
1978	7826	7992
1979	7837	7995
1980	7840	7990
1981	7844	7986
1982	7848	7982
1983	7851	7978
1984	7855	7973
1985	7860	7971
1986	7866	7969
1987	7873	7968
1988	7879	7967
1989	7884	7963
1990	7888	7959
1991	7893	7956
1992	7896	7952
1993	7900	7947
1994	7903	7942
1995	7909	7941
1996	7914	7938
1997	7920	7936
1998	7925	7933
1999	7929	7929
2000	7934	7926
2001	7947	7931
2002	7952	7928
2003	7956	7924
2004	7961	7921
2005	7964	7917
2006	7973	7917
2007	7983	7920
2008	7993	7921
2009	8003	7923
2010	8008	7920
2011	8013	7917
2012	8019	7916
2013	8032	7920
2014	8041	7922
2015	8060	7932
2016	8078	7942
2017	8086	7942
2018	8092	7940
2019	8098	7938
2020	8105	7936
2021	8111	7934
2022	8114	7930
2023	8120	7928
2024	8125	7925
2025	8130	7922
2026	8142	7925
2027	8147	7922
2028	8152	7919
2029	8157	7916
2030	8162	7913
2031	8169	7912
2032	8178	7912
2033	8183	7909
2034	8188	7906
2035	8194	7905
2036	8201	7903
2037	8208	7902
2038	8220	7905
2039	8229	7906
2040	8233	7903
2041	8240	7901
2042	8249	7902
2043	8254	7898
2044	8257	7894
2045	8262	7890
2046	8265	7886
2047	8269	7881
2048	8276	7880
2049	8280	7876
2050	8284	7872
2051	8287	7867
2052	8293	7864
2053	8300	7863
2054	8303	7858
2055	8305	7853
2056	8309	7849
2057	8312	7844
2058	8317	7840
2059	8321	7837
2060	8325	7832
2061	8330	7829
2062	8334	7825
2063	8339	7822
2064	8342	7817
2065	8345	7812
2066	8349	7808
2067	8355	7805
2068	8360	7802
2069	8364	7798
2070	8366	7793
2071	8369	7788
2072	8374	7784
2073	8378	7780
2074	8381	7775
2075	8385	7771
2076	8389	7767
2077	8392	7762
2078	8395	7757
2079	8397	7751
2080	8402	7747
2081	8405	7743
2082	8408	7738
2083	8412	7734
2084	8416	7730
2085	8420	7725
2086	8425	7722
2087	8428	7717
2088	8432	7714
2089	8435	7708
2090	8438	7703
2091	8441	7698
2092	8444	7694
2093	8450	7691
2094	8453	7686
2095	8456	7682
2096	8460	7677
2097	8473	7682
2098	8482	7682
2099	8502	7692
2100	8568	7744
2101	8615	7779
2102	8655	7807
2103	8666	7809
2104	8680	7814
2105	8692	7817
2106	8712	7827
2107	8720	7827
2108	8727	7825
2109	8731	7821
2110	8739	7820
2111	8745	7818
2112	8749	7814
2113	8754	7810
2114	8758	7806
2115	8763	7802
2116	8768	7798
2117	8772	7795
2118	8777	7792
2119	8783	7789
2120	8790	7787
2121	8985	7952
2122	9057	8008
2123	9089	8028
2124	9095	8025
2125	9099	8021
2126	9111	8023
2127	9118	8021
2128	9127	8021
2129	9140	8025
2130	9147	8023
2131	9159	8025
2132	9167	8023
2133	9172	8020
2134	9179	8018
2135	9193	8022
2136	9214	8032
2137	9223	8033
2138	9233	8033
2139	9238	8029
2140	9241	8024
2141	9246	8020
2142	9253	8018
2143	9261	8017
2144	9278	8023
2145	9291	8027
2146	9298	8025
2147	9308	8025
2148	9313	8022
2149	9319	8019
2150	9323	8014
2151	9328	8010
2152	9334	8007
2153	9338	8002
2154	9341	7997
2155	9345	7992
2156	9349	7988
2157	9354	7984
2158	9357	7979
2159	9361	7974
2160	9365	7970
2161	9369	7965
2162	9372	7959
2163	9381	7959
2164	9387	7956
2165	9392	7952
2166	9397	7949
2167	9402	7945
2168	9405	7940
2169	9411	7936
2170	9416	7932
2171	9420	7928
2172	9424	7924
2173	9428	7919
2174	9432	7914
2175	9437	7910
2176	9442	7907
2177	9447	7903
2178	9452	7899
2179	9458	7896
2180	9463	7892
2181	9466	7887
2182	9469	7881
2183	9480	7883
2184	9486	7880
2185	9492	7877
2186	9498	7873
2187	9505	7871
2188	9516	7873
2189	9521	7869
2190	9529	7868
2191	9533	7863
2192	9537	7858
2193	9541	7854
2194	9545	7849
2195	9548	7843
2196	9552	7839
2197	9555	7833
2198	9559	7829
2199	9564	7825
2200	9567	7820
2201	9578	7821
2202	9583	7817
2203	9591	7816
2204	9595	7811
2205	9599	7807
2206	9603	7801
2207	9607	7797
2208	9611	7792
2209	9614	7787
2210	9620	7784
2211	9624	7779
2212	9628	7775
2213	9636	7773
2214	9645	7772
2215	9649	7768
2216	9653	7763
2217	9657	7759
2218	9663	7755
2219	9665	7749
2220	9668	7744
2221	9671	7738
2222	9674	7733
2223	9676	7727
2224	9680	7722
2225	9682	7716
2226	9686	7712
2227	9690	7707
2228	9693	7702
2229	9697	7696
2230	9701	7692
2231	9704	7686
2232	9707	7681
2233	9715	7680
2234	9722	7677
2235	9725	7672
2236	9732	7670
2237	9743	7670
2238	9747	7666
2239	9751	7662
2240	9756	7658
2241	9760	7653
2242	9767	7651
2243	9775	7649
2244	9780	7646
2245	9793	7648
2246	9808	7652
2247	9825	7657
2248	9829	7653
2249	9834	7649
2250	9840	7646
2251	9850	7645
2252	9873	7656
2253	9887	7658
2254	9897	7659
2255	9906	7658
2256	9917	7659
2257	9928	7659
2258	9939	7660
2259	9950	7661
2260	9954	7656
2261	9964	7656
2262	9973	7655
2263	9988	7659
2264	9997	7658
2265	10005	7656
2266	10010	7652
2267	10014	7647
2268	10018	7642
2269	10025	7640
2270	10030	7636
2271	10036	7633
2272	10042	7630
2273	10046	7625
2274	10052	7622
2275	10060	7620
2276	10067	7617
2277	10073	7614
2278	10077	7609
2279	10082	7605
2280	10086	7601
2281	10093	7598
2282	10097	7594
2283	10105	7592
2284	10110	7588
2285	10116	7585
2286	10121	7580
2287	10125	7576
2288	10129	7571
2289	10134	7567
2290	10139	7563
2291	10143	7559
2292	10148	7554
2293	10154	7551
2294	10161	7549
2295	10166	7545
2296	10171	7541
2297	10184	7542
2298	10189	7539
2299	10193	7534
2300	10202	7533
2301	10206	7528
2302	10209	7523
2303	10214	7518
2304	10218	7513
2305	10222	7509
2306	10230	7507
2307	10234	7502
2308	10239	7498
2309	10243	7494
2310	10249	7491
2311	10253	7486
2312	10259	7482
2313	10265	7479
2314	10271	7475
2315	10279	7474
2316	10289	7473
2317	10307	7479
2318	10338	7494
2319	10347	7493
2320	10368	7500
2321	10391	7509
2322	10400	7508
2323	10404	7503
2324	10407	7497
2325	10409	7491
2326	10416	7488
2327	10420	7483
2328	10435	7487
2329	10440	7482
2330	10453	7484
2331	10455	7478
2332	10457	7472
2333	10460	7466
2334	10466	7463
2335	10470	7458
2336	10477	7455
2337	10481	7450
2338	10487	7447
2339	10492	7443
2340	10496	7438
2341	10501	7434
2342	10510	7433
2343	10521	7433
2344	10526	7429
2345	10540	7431
2346	10562	7439
2347	10605	7461
2348	10625	7468
2349	10644	7473
2350	10659	7476
2351	10675	7479
2352	10690	7482
2353	10696	7479
2354	10708	7480
2355	10717	7478
2356	10740	7486
2357	10748	7484
2358	10759	7484
2359	10766	7481
2360	10773	7479
2361	10779	7475
2362	10782	7469
2363	10786	7464
2364	10795	7463
2365	10799	7458
2366	10802	7452
2367	10806	7447
2368	10810	7442
2369	10815	7438
2370	10820	7434
2371	10828	7431
2372	10832	7426
2373	10836	7421
2374	10839	7416
2375	10849	7415
2376	10853	7410
2377	10859	7407
2378	10867	7404
2379	10873	7401
2380	10879	7397
2381	10891	7398
2382	10894	7392
2383	10897	7387
2384	10901	7382
2385	10905	7377
2386	10912	7373
2387	10924	7374
2388	10935	7373
2389	10939	7369
2390	10945	7365
2391	10952	7362
2392	10959	7359
2393	10962	7354
2394	10975	7355
2395	10981	7351
2396	10986	7347
2397	10991	7342
2398	11016	7352
2399	11027	7351
2400	11036	7350
2401	11056	7355
2402	11066	7354
2403	11071	7350
2404	11076	7345
2405	11080	7341
2406	11084	7335
2407	11087	7330
2408	11090	7324
2409	11093	7319
2410	11096	7313
2411	11099	7307
2412	11101	7301
2413	11104	7295
2414	11107	7290
2415	11112	7285
2416	11117	7281
2417	11123	7277
2418	11129	7274
2419	11133	7269
2420	11138	7264
2421	11141	7259
2422	11148	7255
2423	11153	7251
2424	11158	7247
2425	11164	7243
2426	11168	7238
2427	11172	7233
2428	11177	7228
2429	11182	7224
2430	11186	7219
2431	11190	7214
2432	11197	7211
2433	11201	7206
2434	11205	7201
2435	11210	7197
2436	11215	7192
2437	11219	7188
2438	11224	7183
2439	11234	7182
2440	11242	7180
2441	11285	7199
2442	11304	7204
2443	11311	7201
2444	11315	7196
2445	11320	7191
2446	11324	7186
2447	11327	7181
2448	11332	7176
2449	11337	7172
2450	11349	7172
2451	11354	7168
2452	11366	7168
2453	11372	7164
2454	11384	7164
2455	11387	7159
2456	11393	7155
2457	11398	7150
2458	11404	7147
2459	11408	7142
2460	11418	7140
2461	11424	7136
2462	11429	7132
2463	11443	7133
2464	11449	7129
2465	11458	7127
2466	11461	7122
2467	11464	7116
2468	11467	7111
2469	11470	7105
2470	11475	7100
2471	11478	7095
2472	11481	7089
2473	11487	7085
2474	11492	7081
2475	11497	7076
2476	11501	7071
2477	11506	7067
2478	11513	7064
2479	11519	7060
2480	11525	7056
2481	11528	7051
2482	11531	7045
2483	11535	7040
2484	11540	7035
2485	11544	7030
2486	11548	7025
2487	11553	7021
2488	11556	7015
2489	11560	7010
2490	11564	7005
2491	11568	7000
2492	11573	6995
2493	11576	6990
2494	11580	6985
2495	11583	6979
2496	11586	6974
2497	11589	6968
2498	11592	6963
2499	11595	6957
2500	11600	6952
2501	11604	6947
2502	11608	6942
2503	11612	6937
2504	11616	6932
2505	11620	6927
2506	11625	6923
2507	11628	6917
2508	11634	6913
2509	11638	6909
2510	11643	6904
2511	11647	6899
2512	11652	6895
2513	11656	6890
2514	11660	6884
2515	11665	6880
2516	11672	6877
2517	11684	6876
2518	11692	6874
2519	11701	6872
2520	11705	6867
2521	11709	6862
2522	11713	6857
2523	11717	6852
2524	11721	6847
2525	11725	6842
2526	11728	6836
2527	11732	6831
2528	11736	6826
2529	11741	6822
2530	11748	6819
2531	11769	6823
2532	11774	6819
2533	11781	6815
2534	11786	6811
2535	11792	6807
2536	11797	6803
2537	11806	6801
2538	11813	6797
2539	11820	6794
2540	11822	6788
2541	11824	6782
2542	11826	6776
2543	11829	6770
2544	11832	6764
2545	11834	6758
2546	11837	6752
2547	11840	6747
2548	11844	6742
2549	11846	6736
2550	11849	6730
2551	11852	6725
2552	11855	6719
2553	11858	6713
2554	11861	6708
2555	11864	6702
2556	11866	6696
2557	11870	6691
2558	11873	6686
2559	11878	6681
2560	11883	6677
2561	11886	6671
2562	11890	6666
2563	11893	6661
2564	11897	6656
2565	11901	6651
2566	11905	6645
2567	11909	6641
2568	11914	6636
2569	11917	6631
2570	11923	6627
2571	11927	6622
2572	11934	6618
2573	11939	6614
2574	11944	6610
2575	11948	6605
2576	11955	6601
2577	11963	6598
2578	11967	6594
2579	11971	6589
2580	11975	6584
2581	11981	6580
2582	11986	6575
2583	11990	6570
2584	11993	6565
2585	11996	6559
2586	12001	6555
2587	12007	6550
2588	12011	6546
2589	12016	6541
2590	12020	6536
2591	12024	6532
2592	12030	6527
2593	12034	6522
2594	12037	6517
2595	12041	6512
2596	12045	6507
2597	12050	6502
2598	12056	6498
2599	12060	6494
2600	12063	6488
2601	12067	6483
2602	12070	6478
2603	12073	6472
2604	12079	6468
2605	12083	6463
2606	12087	6458
2607	12095	6455
2608	12099	6451
2609	12104	6446
2610	12110	6442
2611	12117	6439
2612	12132	6440
2613	12142	6437
2614	12145	6432
2615	12149	6427
2616	12152	6422
2617	12157	6417
2618	12162	6413
2619	12169	6409
2620	12175	6406
2621	12183	6403
2622	12191	6400
2623	12206	6400
2624	12222	6402
2625	12230	6399
2626	12239	6397
2627	12246	6393
2628	12263	6395
2629	12268	6390
2630	12299	6399
2631	12306	6396
2632	12310	6391
2633	12316	6387
2634	12320	6382
2635	12331	6380
2636	12393	6405
2637	12398	6401
2638	12403	6396
2639	12409	6392
2640	12414	6388
2641	12418	6383
2642	12424	6379
2643	12428	6373
2644	12431	6368
2645	12434	6362
2646	12437	6357
2647	12440	6351
2648	12443	6346
2649	12446	6340
2650	12449	6335
2651	12452	6329
2652	12456	6324
2653	12459	6318
2654	12463	6313
2655	12466	6308
2656	12468	6302
2657	12471	6296
2658	12474	6291
2659	12478	6286
2660	12482	6280
2661	12485	6275
2662	12488	6270
2663	12491	6264
2664	12495	6259
2665	12499	6254
2666	12503	6249
2667	12506	6244
2668	12511	6239
2669	12514	6234
2670	12518	6228
2671	12521	6223
2672	12524	6217
2673	12527	6212
2674	12530	6206
2675	12534	6201
2676	12539	6196
2677	12545	6193
2678	12550	6188
2679	12556	6184
2680	12563	6180
2681	12568	6176
2682	12573	6171
2683	12577	6166
2684	12580	6161
2685	12584	6156
2686	12590	6152
2687	12598	6149
2688	12604	6145
2689	12615	6143
2690	12628	6142
2691	12634	6139
2692	12639	6134
2693	12642	6128
2694	12645	6123
2695	12647	6117
2696	12650	6112
2697	12653	6106
2698	12658	6101
2699	12662	6096
2700	12666	6091
2701	12668	6085
2702	12671	6080
2703	12675	6075
2704	12680	6070
2705	12683	6065
2706	12687	6060
2707	12691	6055
2708	12695	6050
2709	12701	6046
2710	12706	6041
2711	12709	6036
2712	12713	6031
2713	12717	6026
2714	12723	6022
2715	12726	6016
2716	12731	6011
2717	12739	6009
2718	12752	6008
2719	12759	6004
2720	12763	5999
2721	12767	5994
2722	12781	5994
2723	12789	5990
2724	12793	5986
2725	12800	5982
2726	12809	5979
2727	12813	5974
2728	12818	5969
2729	12821	5964
2730	12825	5959
2731	12829	5954
2732	12834	5949
2733	12838	5944
2734	12842	5939
2735	12846	5934
2736	12850	5929
2737	12856	5925
2738	12859	5920
2739	12863	5915
2740	12869	5911
2741	12876	5907
2742	12881	5903
2743	12884	5897
2744	12889	5892
2745	12893	5888
2746	12898	5883
2747	12903	5879
2748	12908	5874
2749	12914	5870
2750	12919	5865
2751	12923	5860
2752	12933	5858
2753	12938	5853
2754	12943	5849
2755	12947	5844
2756	12952	5839
2757	12957	5835
2758	12962	5830
2759	12973	5828
2760	12976	5823
2761	12981	5818
2762	12985	5813
2763	12990	5808
2764	12994	5804
2765	12998	5799
2766	13003	5794
2767	13006	5789
2768	13010	5784
2769	13014	5779
2770	13017	5773
2771	13022	5768
2772	13028	5764
2773	13033	5760
2774	13037	5755
2775	13042	5750
2776	13046	5745
2777	13049	5740
2778	13054	5735
2779	13064	5733
2780	13072	5730
2781	13175	5768
2782	13207	5775
2783	13216	5772
2784	13223	5768
2785	13229	5764
2786	13234	5759
2787	13242	5756
2788	13256	5755
2789	13272	5755
2790	13275	5750
2791	13281	5746
2792	13298	5746
2793	13304	5742
2794	13320	5742
2795	13323	5737
2796	13326	5731
2797	13329	5726
2798	13332	5720
2799	13340	5717
2800	13345	5712
2801	13352	5708
2802	13355	5703
2803	13359	5698
2804	13363	5693
2805	13369	5688
2806	13374	5684
2807	13378	5679
2808	13384	5674
2809	13387	5669
2810	13391	5664
2811	13394	5659
2812	13398	5653
2813	13401	5648
2814	13404	5642
2815	13407	5637
2816	13410	5631
2817	13413	5626
2818	13417	5621
2819	13420	5615
2820	13422	5609
2821	13425	5604
2822	13427	5598
2823	13430	5592
2824	13433	5587
2825	13436	5581
2826	13439	5576
2827	13442	5570
2828	13444	5565
2829	13447	5559
2830	13450	5554
2831	13453	5548
2832	13456	5542
2833	13459	5537
2834	13462	5532
2835	13465	5526
2836	13468	5521
2837	13470	5515
2838	13472	5509
2839	13475	5504
2840	13477	5498
2841	13481	5493
2842	13489	5489
2843	13494	5485
2844	13498	5480
2845	13504	5475
2846	13509	5471
2847	13515	5466
2848	13518	5461
2849	13522	5456
2850	13525	5451
2851	13528	5445
2852	13531	5440
2853	13534	5434
2854	13537	5429
2855	13539	5423
2856	13544	5418
2857	13550	5414
2858	13554	5409
2859	13557	5404
2860	13563	5399
2861	13565	5394
2862	13568	5388
2863	13571	5383
2864	13574	5377
2865	13579	5372
2866	13584	5368
2867	13605	5369
2868	13619	5369
2869	13628	5365
2870	13632	5360
2871	13636	5355
2872	13639	5350
2873	13644	5345
2874	13648	5340
2875	13650	5335
2876	13653	5329
2877	13656	5323
2878	13658	5318
2879	13661	5312
2880	13663	5307
2881	13666	5301
2882	13670	5296
2883	13675	5291
2884	13678	5286
2885	13681	5281
2886	13683	5275
2887	13686	5269
2888	13689	5264
2889	13692	5259
2890	13695	5253
2891	13697	5247
2892	13700	5242
2893	13703	5237
2894	13706	5231
2895	13709	5226
2896	13712	5220
2897	13715	5215
2898	13718	5210
2899	13720	5204
2900	13722	5198
2901	13725	5193
2902	13727	5187
2903	13729	5181
2904	13732	5176
2905	13734	5170
2906	13736	5164
2907	13739	5159
2908	13742	5154
2909	13746	5148
2910	13749	5143
2911	13752	5138
2912	13755	5132
2913	13759	5127
2914	13763	5122
2915	13766	5117
2916	13769	5112
2917	13771	5106
2918	13773	5100
2919	13776	5095
2920	13779	5090
2921	13783	5085
2922	13787	5080
2923	13791	5075
2924	13794	5069
2925	13798	5064
2926	13801	5059
2927	13804	5053
2928	13807	5048
2929	13810	5043
2930	13812	5037
2931	13814	5032
2932	13817	5026
2933	13820	5021
2934	13822	5015
2935	13825	5010
2936	13828	5004
2937	13830	4999
2938	13833	4993
2939	13836	4988
2940	13839	4983
2941	13842	4977
2942	13845	4972
2943	13847	4967
2944	13850	4961
2945	13852	4955
2946	13854	4950
2947	13857	4944
2948	13860	4939
2949	13862	4933
2950	13864	4928
2951	13866	4922
2952	13869	4917
2953	13872	4912
2954	13876	4907
2955	13878	4901
2956	13881	4896
2957	13885	4891
2958	13889	4886
2959	13894	4881
2960	13896	4876
2961	13899	4870
2962	13901	4865
2963	13906	4860
2964	13908	4855
2965	13911	4849
2966	13914	4844
2967	13916	4839
2968	13919	4833
2969	13921	4828
2970	13923	4822
2971	13926	4817
2972	13929	4811
2973	13932	4806
2974	13935	4801
2975	13938	4796
2976	13941	4790
2977	13944	4785
2978	13946	4780
2979	13949	4774
2980	13952	4769
2981	13955	4764
2982	13958	4758
2983	13961	4753
2984	13963	4748
2985	13967	4743
2986	13970	4737
2987	13973	4732
2988	13975	4727
2989	13978	4721
2990	13981	4716
2991	13984	4711
2992	13987	4706
2993	13990	4700
2994	13993	4695
2995	13995	4690
2996	13998	4684
2997	14002	4679
2998	14004	4674
2999	14007	4669
3000	14010	4663
3001	14013	4658
3002	14016	4653
3003	14019	4648
3004	14022	4642
3005	14025	4637
3006	14027	4632
3007	14030	4627
3008	14033	4621
3009	14036	4616
3010	14041	4612
3011	14044	4606
3012	14048	4601
3013	14051	4596
3014	14054	4591
3015	14057	4586
3016	14060	4581
3017	14064	4576
3018	14070	4572
3019	14075	4567
3020	14079	4562
3021	14084	4557
3022	14089	4553
3023	14093	4548
3024	14096	4543
3025	14101	4539
3026	14107	4534
3027	14113	4530
3028	14119	4526
3029	14148	4529
3030	14380	4597
3031	14410	4600
3032	14415	4596
3033	14425	4592
3034	14433	4589
3035	14454	4589
3036	14468	4587
3037	14473	4583
3038	14494	4583
3039	14500	4578
3040	14511	4576
3041	14521	4573
3042	14525	4568
3043	14528	4562
3044	14532	4557
3045	14535	4552
3046	14539	4547
3047	14542	4542
3048	14547	4537
3049	14552	4532
3050	14555	4527
3051	14557	4521
3052	14560	4516
3053	14563	4511
3054	14565	4505
3055	14567	4500
3056	14570	4494
3057	14573	4489
3058	14577	4484
3059	14580	4478
3060	14583	4473
3061	14585	4468
3062	14588	4462
3063	14592	4457
3064	14594	4452
3065	14597	4446
3066	14600	4441
3067	14603	4436
3068	14609	4431
3069	14613	4426
3070	14616	4421
3071	14618	4416
3072	14621	4410
3073	14623	4405
3074	14626	4399
3075	14628	4394
3076	14631	4388
3077	14633	4383
3078	14636	4378
3079	14639	4372
3080	14643	4367
3081	14645	4362
3082	14648	4356
3083	14651	4351
3084	14654	4346
3085	14658	4341
3086	14661	4336
3087	14663	4330
3088	14665	4325
3089	14669	4320
3090	14674	4315
3091	14677	4310
3092	14680	4304
3093	14683	4299
3094	14687	4294
3095	14690	4289
3096	14693	4284
3097	14696	4278
3098	14699	4273
3099	14702	4268
3100	14706	4263
3101	14709	4258
3102	14714	4253
3103	14717	4248
3104	14719	4242
3105	14722	4237
3106	14725	4232
3107	14728	4227
3108	14731	4221
3109	14735	4216
3110	14739	4211
3111	14742	4206
3112	14744	4201
3113	14747	4195
3114	14749	4190
3115	14752	4185
3116	14754	4179
3117	14757	4174
3118	14760	4169
3119	14763	4164
3120	14767	4159
3121	14771	4154
3122	14774	4148
3123	14777	4143
3124	14781	4138
3125	14785	4133
3126	14788	4128
3127	14791	4123
3128	14793	4117
3129	14795	4112
3130	14798	4107
3131	14801	4102
3132	14805	4097
3133	14808	4092
3134	14812	4086
3135	14820	4083
3136	14826	4078
3137	14834	4074
3138	14841	4070
3139	14857	4069
3140	14861	4064
3141	14867	4059
3142	14872	4055
3143	14882	4052
3144	14886	4047
3145	14889	4041
3146	14892	4036
3147	14896	4031
3148	14900	4026
3149	14905	4022
3150	14909	4017
3151	14913	4012
3152	14917	4007
3153	14921	4002
3154	14925	3997
3155	14928	3992
3156	14932	3987
3157	14937	3982
3158	14941	3977
3159	14947	3973
3160	14950	3968
3161	14954	3963
3162	14960	3958
3163	14968	3954
3164	14971	3949
3165	14976	3945
3166	14979	3940
3167	14984	3935
3168	14987	3930
3169	14992	3925
3170	14995	3920
3171	15000	3915
3172	15003	3910
3173	15008	3905
3174	15012	3900
3175	15015	3895
3176	15019	3890
3177	15022	3885
3178	15025	3880
3179	15027	3875
3180	15030	3869
3181	15033	3864
3182	15037	3859
3183	15040	3854
3184	15045	3849
3185	15049	3844
3186	15051	3839
3187	15054	3834
3188	15057	3829
3189	15062	3824
3190	15067	3819
3191	15070	3814
3192	15074	3809
3193	15078	3805
3194	15082	3800
3195	15087	3795
3196	15093	3791
3197	15101	3787
3198	15106	3782
3199	15110	3777
3200	15116	3773
3201	15122	3768
3202	15125	3763
3203	15129	3758
3204	15134	3754
3205	15139	3749
3206	15145	3744
3207	15149	3740
3208	15157	3736
3209	15164	3731
3210	15170	3727
3211	15176	3723
3212	15185	3719
3213	15190	3714
3214	15194	3709
3215	15197	3704
3216	15202	3700
3217	15205	3695
3218	15209	3690
3219	15214	3685
3220	15223	3681
3221	15229	3677
3222	15234	3672
3223	15239	3668
3224	15269	3669
3225	15273	3664
3226	15277	3659
3227	15283	3655
3228	15288	3650
3229	15296	3646
3230	15304	3642
3231	15308	3637
3232	15316	3633
3233	15321	3629
3234	15327	3624
3235	15332	3619
3236	15337	3615
3237	15341	3610
3238	15350	3606
3239	15353	3601
3240	15357	3596
3241	15361	3591
3242	15364	3586
3243	15369	3581
3244	15372	3576
3245	15375	3571
3246	15378	3566
3247	15383	3561
3248	15386	3556
3249	15390	3551
3250	15393	3546
3251	15397	3541
3252	15402	3536
3253	15406	3531
3254	15409	3526
3255	15413	3521
3256	15415	3516
3257	15418	3511
3258	15421	3506
3259	15424	3501
3260	15427	3496
3261	15431	3491
3262	15434	3486
3263	15439	3481
3264	15442	3476
3265	15446	3471
3266	15449	3466
3267	15479	3467
