iter	Passed	Remaining
836	4411	859
837	4417	853
838	4420	848
839	4424	842
840	4429	837
841	4432	831
842	4436	826
843	4440	820
844	4444	815
845	4448	809
846	4453	804
847	4458	799
848	4463	793
849	4467	788
850	4471	782
851	4474	777
852	4479	771
853	4484	766
854	4488	761
855	4492	755
856	4496	750
857	4499	744
858	4502	739
859	4507	733
860	4512	728
861	4516	723
862	4521	717
863	4526	712
864	4530	707
865	4534	701
866	4539	696
867	4544	691
868	4549	685
869	4554	680
870	4558	675
871	4564	670
872	4569	664
873	4575	659
874	4579	654
875	4584	648
876	4589	643
877	4595	638
878	4599	633
879	4604	627
880	4607	622
881	4613	617
882	4618	611
883	4622	606
884	4628	601
885	4633	596
886	4638	590
887	4640	585
888	4646	580
889	4651	574
890	4656	569
891	4660	564
892	4666	559
893	4670	553
894	4674	548
895	4680	543
896	4684	537
897	4687	532
898	4692	527
899	4697	521
900	4701	516
901	4706	511
902	4710	506
903	4713	500
904	4717	495
905	4722	490
906	4727	484
907	4732	479
908	4738	474
909	4742	468
910	4745	463
911	4750	458
912	4754	453
913	4761	447
914	4765	442
915	4769	437
916	4774	432
917	4780	427
918	4784	421
919	4790	416
920	4795	411
921	4800	406
922	4804	400
923	4809	395
924	4814	390
925	4819	385
926	4823	379
927	4828	374
928	4833	369
929	4837	364
930	4841	358
931	4846	353
932	4850	348
933	4854	343
934	4859	337
935	4862	332
936	4867	327
937	4871	321
938	4874	316
939	4879	311
940	4884	306
941	4889	301
942	4894	295
943	4898	290
944	4903	285
945	4906	280
946	4911	274
947	4915	269
948	4918	264
949	4924	259
950	4927	253
951	4933	248
952	4936	243
953	4940	238
954	4944	232
955	4949	227
956	4954	222
957	4958	217
958	4963	212
959	4966	206
960	4971	201
961	4975	196
962	4979	191
963	4984	186
964	4990	180
965	4994	175
966	4999	170
967	5003	165
968	5008	160
969	5012	155
970	5016	149
971	5021	144
972	5026	139
973	5031	134
974	5035	129
975	5040	123
976	5044	118
977	5048	113
978	5053	108
979	5056	103
980	5060	98
981	5065	92
982	5070	87
